id,console-name,product-name,loose-price,cib-price,new-price,graded-price,box-only-price,manual-only-price,bgs-10-price,condition-17-price,condition-18-price,gamestop-price,gamestop-trade-price,retail-loose-buy,retail-loose-sell,retail-cib-buy,retail-cib-sell,retail-new-buy,retail-new-sell,upc,sales-volume,genre,tcg-id,asin,epid,release-date
11462641,Pokemon Japanese Start Deck 100 Battle Collection,Miraidon #283,,,,,,,,,,,,,,,,,,,0,Pokemon Cards,670027,,,2025-12-19
11462888,Pokemon Japanese Start Deck 100 Battle Collection,Miraidon #552,,,,,,,,,,,,,,,,,,,0,Pokemon Cards,669505,,,2025-12-19
11519330,Pokemon Japanese Start Deck 100 Battle Collection,Miraidon [Mirror Holo] #283,,,,,,,,,,,,,,,,,,,0,Pokemon Cards,,,,2025-12-19
11519326,Pokemon Japanese Start Deck 100 Battle Collection,Miraidon [Mirror Holo] #552,,,,,,,,,,,,,,,,,,,0,Pokemon Cards,,,,2025-12-19
11462642,Pokemon Japanese Start Deck 100 Battle Collection,Miraidon ex #284,$1.77,,,$12.33,$14.00,$38.59,$50.00,$31.00,$23.00,,,,$1.99,,,,,,19,Pokemon Cards,670028,,,2025-12-19
11462889,Pokemon Japanese Start Deck 100 Battle Collection,Miraidon ex #553,,,,,,,,,,,,,,,,,,,0,Pokemon Cards,669506,,,2025-12-19
11519714,Pokemon Japanese Start Deck 100 Battle Collection,Miraidon ex [Mirror Holo] #284,$3.00,,,,,,,,,,,,$3.29,,,,,,0,Pokemon Cards,670357,,,2025-12-19
11519715,Pokemon Japanese Start Deck 100 Battle Collection,Miraidon ex [Mirror Holo] #553,,,,,,,,,,,,,,,,,,,0,Pokemon Cards,,,,2025-12-19
11463105,Pokemon Japanese Start Deck 100 Battle Collection,Misty's Gyarados #158,$1.99,,,,,,,,,,,,$2.19,,,,,,1,Pokemon Cards,669897,,,2025-12-19
11519328,Pokemon Japanese Start Deck 100 Battle Collection,Misty's Gyarados [Mirror Holo] #158,,,,,,,,,,,,,,,,,,,0,Pokemon Cards,,,,2025-12-19
11462409,Pokemon Japanese Start Deck 100 Battle Collection,Misty's Lapras #160,$1.50,,,$11.97,$13.00,$37.28,$48.00,$30.00,$22.00,,,,$1.69,,,,,,15,Pokemon Cards,669899,,,2025-12-19
11519334,Pokemon Japanese Start Deck 100 Battle Collection,Misty's Lapras [Mirror Holo] #160,,,,,,,,,,,,,,,,,,,0,Pokemon Cards,,,,2025-12-19
11462406,Pokemon Japanese Start Deck 100 Battle Collection,Misty's Magikarp #157,$1.45,,,$11.91,$13.00,$37.01,$48.00,$30.00,$22.00,,,,$1.59,,,,,,9,Pokemon Cards,669896,,,2025-12-19
11519329,Pokemon Japanese Start Deck 100 Battle Collection,Misty's Magikarp [Mirror Holo] #157,,,,,,,,,,,,,,,,,,,0,Pokemon Cards,,,,2025-12-19
11462404,Pokemon Japanese Start Deck 100 Battle Collection,Misty's Starmie #156,$1.50,,,,,,,,,,,,$1.69,,,,,,1,Pokemon Cards,669895,,,2025-12-19
11519335,Pokemon Japanese Start Deck 100 Battle Collection,Misty's Starmie [Mirror Holo] #156,,,,,,,,,,,,,,,,,,,0,Pokemon Cards,,,,2025-12-19
11462403,Pokemon Japanese Start Deck 100 Battle Collection,Misty's Staryu #155,$1.50,,,,,,,,,,,,$1.69,,,,,,1,Pokemon Cards,669894,,,2025-12-19
11519331,Pokemon Japanese Start Deck 100 Battle Collection,Misty's Staryu [Mirror Holo] #155,,,,,,,,,,,,,,,,,,,0,Pokemon Cards,,,,2025-12-19
11462350,Pokemon Japanese Start Deck 100 Battle Collection,Monferno #104,$1.50,,,,,,,,,,,,$1.69,,,,,,1,Pokemon Cards,669835,,,2025-12-19
11519332,Pokemon Japanese Start Deck 100 Battle Collection,Monferno [Mirror Holo] #104,,,,,,,,,,,,,,,,,,,0,Pokemon Cards,,,,2025-12-19
11462500,Pokemon Japanese Start Deck 100 Battle Collection,Morelull #58,$1.64,,,$12.16,$13.00,$37.95,$49.00,$30.00,$23.00,,,,$1.79,,,,,,9,Pokemon Cards,669778,,,2025-12-19
11519333,Pokemon Japanese Start Deck 100 Battle Collection,Morelull [Mirror Holo] #58,,,,,,,,,,,,,,,,,,,0,Pokemon Cards,,,,2025-12-19
11462682,Pokemon Japanese Start Deck 100 Battle Collection,Morgrem #344,,,,,,,,,,,,,,,,,,,0,Pokemon Cards,670091,,,2025-12-19
11519336,Pokemon Japanese Start Deck 100 Battle Collection,Morgrem [Mirror Holo] #344,,,,,,,,,,,,,,,,,,,0,Pokemon Cards,,,,2025-12-19
11462619,Pokemon Japanese Start Deck 100 Battle Collection,Morpeko #270,,,,,,,,,,,,,,,,,,,0,Pokemon Cards,670014,,,2025-12-19
11519337,Pokemon Japanese Start Deck 100 Battle Collection,Morpeko [Mirror Holo] #270,,,,,,,,,,,,,,,,,,,0,Pokemon Cards,670352,,,2025-12-19
11463059,Pokemon Japanese Start Deck 100 Battle Collection,Morty's Conviction #727,,,,,,,,,,,,,,,,,,,0,Pokemon Cards,669703,,,2025-12-19
11519338,Pokemon Japanese Start Deck 100 Battle Collection,Morty's Conviction [Mirror Holo] #727,,,,,,,,,,,,,,,,,,,0,Pokemon Cards,,,,2025-12-19
11462741,Pokemon Japanese Start Deck 100 Battle Collection,Mudbray #404,,,,,,,,,,,,,,,,,,,0,Pokemon Cards,669346,,,2025-12-19
11519339,Pokemon Japanese Start Deck 100 Battle Collection,Mudbray [Mirror Holo] #404,,,,,,,,,,,,,,,,,,,0,Pokemon Cards,,,,2025-12-19
11462742,Pokemon Japanese Start Deck 100 Battle Collection,Mudsdale #405,,,,,,,,,,,,,,,,,,,0,Pokemon Cards,669347,,,2025-12-19
11462743,Pokemon Japanese Start Deck 100 Battle Collection,Mudsdale #406,,,,,,,,,,,,,,,,,,,0,Pokemon Cards,669348,,,2025-12-19
11519340,Pokemon Japanese Start Deck 100 Battle Collection,Mudsdale [Mirror Holo] #405,,,,,,,,,,,,,,,,,,,0,Pokemon Cards,,,,2025-12-19
11519341,Pokemon Japanese Start Deck 100 Battle Collection,Mudsdale [Mirror Holo] #406,,,,,,,,,,,,,,,,,,,0,Pokemon Cards,,,,2025-12-19
11462696,Pokemon Japanese Start Deck 100 Battle Collection,Munkidori #358,$2.20,,,,,,,,,,,,$2.39,,,,,,1,Pokemon Cards,670105,,,2025-12-19
11519342,Pokemon Japanese Start Deck 100 Battle Collection,Munkidori [Mirror Holo] #358,,,,,,,,,,,,,,,,,,,0,Pokemon Cards,,,,2025-12-19
11462365,Pokemon Japanese Start Deck 100 Battle Collection,N's Darmanitan #119,$1.45,,,$11.91,$13.00,$37.03,$48.00,$30.00,$22.00,,,,$1.59,,,,,,15,Pokemon Cards,669853,,,2025-12-19
11519345,Pokemon Japanese Start Deck 100 Battle Collection,N's Darmanitan [Mirror Holo] #119,,,,,,,,,,,,,,,,,,,0,Pokemon Cards,,,,2025-12-19
11462364,Pokemon Japanese Start Deck 100 Battle Collection,N's Darumaka #118,$1.45,,,$11.91,$13.00,$37.03,$48.00,$30.00,$22.00,,,,$1.59,,,,,,15,Pokemon Cards,669852,,,2025-12-19
11519343,Pokemon Japanese Start Deck 100 Battle Collection,N's Darumaka [Mirror Holo] #118,,,,,,,,,,,,,,,,,,,0,Pokemon Cards,,,,2025-12-19
11462972,Pokemon Japanese Start Deck 100 Battle Collection,N's PP Up #635,$1.50,,,,,,,,,,,,$1.69,,,,,,1,Pokemon Cards,669596,,,2025-12-19
11519344,Pokemon Japanese Start Deck 100 Battle Collection,N's PP Up [Mirror Holo] #635,,,,,,,,,,,,,,,,,,,0,Pokemon Cards,,,,2025-12-19
11463013,Pokemon Japanese Start Deck 100 Battle Collection,N's Plan #701,$4.00,,,,,,,,,,,$0.90,$4.39,,,,,,0,Pokemon Cards,669674,,,2025-12-19
11519346,Pokemon Japanese Start Deck 100 Battle Collection,N's Plan [Mirror Holo] #701,,,,,,,,,,,,,,,,,,,0,Pokemon Cards,,,,2025-12-19
11462793,Pokemon Japanese Start Deck 100 Battle Collection,N's Purrloin #457,$1.50,,,,,,,,,,,,$1.69,,,,,,1,Pokemon Cards,669404,,,2025-12-19
11519347,Pokemon Japanese Start Deck 100 Battle Collection,N's Purrloin [Mirror Holo] #457,,,,,,,,,,,,,,,,,,,0,Pokemon Cards,,,,2025-12-19
11462882,Pokemon Japanese Start Deck 100 Battle Collection,N's Reshiram #545,$1.50,,,$11.97,$13.00,$37.28,$48.00,$30.00,$22.00,,,,$1.69,,,,,,14,Pokemon Cards,669497,,,2025-12-19
11519348,Pokemon Japanese Start Deck 100 Battle Collection,N's Reshiram [Mirror Holo] #545,,,,,,,,,,,,,,,,,,,0,Pokemon Cards,,,,2025-12-19
11462806,Pokemon Japanese Start Deck 100 Battle Collection,N's Zoroark ex #470,$1.50,,,$11.97,$13.00,$37.27,$48.00,$30.00,$22.00,,,,$1.69,,,,,,9,Pokemon Cards,,,,2025-12-19
11519716,Pokemon Japanese Start Deck 100 Battle Collection,N's Zoroark ex [Mirror Holo] #470,$6.00,,,,,,,,,,,$1.30,$6.59,,,,,,0,Pokemon Cards,669418,,,2025-12-19
11462808,Pokemon Japanese Start Deck 100 Battle Collection,N's Zorua #469,$1.50,,,,,,,,,,,,$1.69,,,,,,1,Pokemon Cards,669416,,,2025-12-19
11519349,Pokemon Japanese Start Deck 100 Battle Collection,N's Zorua [Mirror Holo] #469,,,,,,,,,,,,,,,,,,,0,Pokemon Cards,,,,2025-12-19
11462753,Pokemon Japanese Start Deck 100 Battle Collection,Nacli #416,$1.50,,,,,,,,,,,,$1.69,,,,,,1,Pokemon Cards,669358,,,2025-12-19
11519350,Pokemon Japanese Start Deck 100 Battle Collection,Nacli [Mirror Holo] #416,,,,,,,,,,,,,,,,,,,0,Pokemon Cards,,,,2025-12-19
11462754,Pokemon Japanese Start Deck 100 Battle Collection,Naclstack #417,,,,,,,,,,,,,,,,,,,0,Pokemon Cards,669359,,,2025-12-19
11519351,Pokemon Japanese Start Deck 100 Battle Collection,Naclstack [Mirror Holo] #417,,,,,,,,,,,,,,,,,,,0,Pokemon Cards,,,,2025-12-19
11463006,Pokemon Japanese Start Deck 100 Battle Collection,Night Stretcher #670,,,,,,,,,,,,,,,,,,,0,Pokemon Cards,669639,,,2025-12-19
11519352,Pokemon Japanese Start Deck 100 Battle Collection,Night Stretcher [Mirror Holo] #670,,,,,,,,,,,,,,,,,,,0,Pokemon Cards,,,,2025-12-19
11462910,Pokemon Japanese Start Deck 100 Battle Collection,Noctowl #573,,,,,,,,,,,,,,,,,,,0,Pokemon Cards,669529,,,2025-12-19
11519353,Pokemon Japanese Start Deck 100 Battle Collection,Noctowl [Mirror Holo] #573,,,,,,,,,,,,,,,,,,,0,Pokemon Cards,,,,2025-12-19
11462950,Pokemon Japanese Start Deck 100 Battle Collection,Noibat #614,$1.64,,,$12.16,$13.00,$37.95,$49.00,$30.00,$23.00,,,,$1.79,,,,,,9,Pokemon Cards,669573,,,2025-12-19
11519354,Pokemon Japanese Start Deck 100 Battle Collection,Noibat [Mirror Holo] #614,,,,,,,,,,,,,,,,,,,0,Pokemon Cards,,,,2025-12-19
11462951,Pokemon Japanese Start Deck 100 Battle Collection,Noivern #615,,,,,,,,,,,,,,,,,,,0,Pokemon Cards,669574,,,2025-12-19
11519355,Pokemon Japanese Start Deck 100 Battle Collection,Noivern [Mirror Holo] #615,,,,,,,,,,,,,,,,,,,0,Pokemon Cards,,,,2025-12-19
11463017,Pokemon Japanese Start Deck 100 Battle Collection,Occa Berry #678,,,,,,,,,,,,,,,,,,,0,Pokemon Cards,,,,2025-12-19
11519356,Pokemon Japanese Start Deck 100 Battle Collection,Occa Berry [Mirror Holo] #678,,,,,,,,,,,,,,,,,,,0,Pokemon Cards,669647,,,2025-12-19
11462976,Pokemon Japanese Start Deck 100 Battle Collection,Ogre's Mask #641,,,,,,,,,,,,,,,,,,,0,Pokemon Cards,669603,,,2025-12-19
11519364,Pokemon Japanese Start Deck 100 Battle Collection,Ogre's Mask [Mirror Holo] #641,,,,,,,,,,,,,,,,,,,0,Pokemon Cards,,,,2025-12-19
11462763,Pokemon Japanese Start Deck 100 Battle Collection,Okidogi #426,,,,,,,,,,,,,,,,,,,0,Pokemon Cards,669369,,,2025-12-19
11519357,Pokemon Japanese Start Deck 100 Battle Collection,Okidogi [Mirror Holo] #426,,,,,,,,,,,,,,,,,,,0,Pokemon Cards,,,,2025-12-19
11462825,Pokemon Japanese Start Deck 100 Battle Collection,Okidogi ex #488,$1.40,,,,,,,,,,,,$1.49,,,,,,1,Pokemon Cards,669436,,,2025-12-19
11519718,Pokemon Japanese Start Deck 100 Battle Collection,Okidogi ex [Mirror Holo] #488,,,,,,,,,,,,,,,,,,,0,Pokemon Cards,,,,2025-12-19
11462954,Pokemon Japanese Start Deck 100 Battle Collection,Oranguru #618,,,,,,,,,,,,,,,,,,,0,Pokemon Cards,,,,2025-12-19
11519358,Pokemon Japanese Start Deck 100 Battle Collection,Oranguru [Mirror Holo] #618,,,,,,,,,,,,,,,,,,,0,Pokemon Cards,669577,,,2025-12-19
11462379,Pokemon Japanese Start Deck 100 Battle Collection,Oricorio #133,,,,,,,,,,,,,,,,,,,0,Pokemon Cards,669871,,,2025-12-19
11462674,Pokemon Japanese Start Deck 100 Battle Collection,Oricorio #336,$0.25,,,,,,,,,,,,$0.99,,,,,,0,Pokemon Cards,670083,,,2025-12-19
11462675,Pokemon Japanese Start Deck 100 Battle Collection,Oricorio #337,$0.50,,,,,,,,,,,,$0.99,,,,,,0,Pokemon Cards,670084,,,2025-12-19
11519359,Pokemon Japanese Start Deck 100 Battle Collection,Oricorio [Mirror Holo] #133,,,,,,,,,,,,,,,,,,,0,Pokemon Cards,,,,2025-12-19
11519361,Pokemon Japanese Start Deck 100 Battle Collection,Oricorio [Mirror Holo] #336,,,,,,,,,,,,,,,,,,,0,Pokemon Cards,,,,2025-12-19
11519360,Pokemon Japanese Start Deck 100 Battle Collection,Oricorio [Mirror Holo] #337,,,,,,,,,,,,,,,,,,,0,Pokemon Cards,,,,2025-12-19
11462870,Pokemon Japanese Start Deck 100 Battle Collection,Orthworm ex #533,,,,,,,,,,,,,,,,,,,0,Pokemon Cards,669485,,,2025-12-19
11519717,Pokemon Japanese Start Deck 100 Battle Collection,Orthworm ex [Mirror Holo] #533,,,,,,,,,,,,,,,,,,,0,Pokemon Cards,,,,2025-12-19
11462586,Pokemon Japanese Start Deck 100 Battle Collection,Pachirisu #247,$1.77,,,,,,,,,,,,$1.99,,,,,,1,Pokemon Cards,,,,2025-12-19
11519362,Pokemon Japanese Start Deck 100 Battle Collection,Pachirisu [Mirror Holo] #247,,,,,,,,,,,,,,,,,,,0,Pokemon Cards,669991,,,2025-12-19
11462554,Pokemon Japanese Start Deck 100 Battle Collection,Palafin #215,$1.50,,,,,,,,,,,,$1.69,,,,,,1,Pokemon Cards,669958,,,2025-12-19
11519363,Pokemon Japanese Start Deck 100 Battle Collection,Palafin [Mirror Holo] #215,,,,,,,,,,,,,,,,,,,0,Pokemon Cards,,,,2025-12-19
11462555,Pokemon Japanese Start Deck 100 Battle Collection,Palafin ex #216,$1.45,,,$11.91,$13.00,$37.01,$48.00,$30.00,$22.00,,,,$1.59,,,,,,9,Pokemon Cards,,,,2025-12-19
11519719,Pokemon Japanese Start Deck 100 Battle Collection,Palafin ex [Mirror Holo] #216,$0.50,,,,,,,,,,,,$0.99,,,,,,0,Pokemon Cards,669959,,,2025-12-19
11463110,Pokemon Japanese Start Deck 100 Battle Collection,Paldean Tauros #93,$1.40,,,,,,,,,,,,$1.49,,,,,,1,Pokemon Cards,669823,,,2025-12-19
11519365,Pokemon Japanese Start Deck 100 Battle Collection,Paldean Tauros [Mirror Holo] #93,,,,,,,,,,,,,,,,,,,0,Pokemon Cards,,,,2025-12-19
11463111,Pokemon Japanese Start Deck 100 Battle Collection,Pancham #399,$1.64,,,$12.16,$13.00,$37.94,$49.00,$30.00,$23.00,,,,$1.79,,,,,,21,Pokemon Cards,669341,,,2025-12-19
11519367,Pokemon Japanese Start Deck 100 Battle Collection,Pancham [Mirror Holo] #399,,,,,,,,,,,,,,,,,,,0,Pokemon Cards,,,,2025-12-19
11462816,Pokemon Japanese Start Deck 100 Battle Collection,Pangoro #479,$1.64,,,$12.16,$13.00,$37.94,$49.00,$30.00,$23.00,,,,$1.79,,,,,,21,Pokemon Cards,669427,,,2025-12-19
11519366,Pokemon Japanese Start Deck 100 Battle Collection,Pangoro [Mirror Holo] #479,,,,,,,,,,,,,,,,,,,0,Pokemon Cards,,,,2025-12-19
11462360,Pokemon Japanese Start Deck 100 Battle Collection,Pansear #114,,,,,,,,,,,,,,,,,,,0,Pokemon Cards,669846,,,2025-12-19
11519368,Pokemon Japanese Start Deck 100 Battle Collection,Pansear [Mirror Holo] #114,,,,,,,,,,,,,,,,,,,0,Pokemon Cards,669847,,,2025-12-19
11462407,Pokemon Japanese Start Deck 100 Battle Collection,Paras #4,$1.50,,,,,,,,,,,,$1.69,,,,,,1,Pokemon Cards,669723,,,2025-12-19
11519369,Pokemon Japanese Start Deck 100 Battle Collection,Paras [Mirror Holo] #4,,,,,,,,,,,,,,,,,,,0,Pokemon Cards,,,,2025-12-19
11462410,Pokemon Japanese Start Deck 100 Battle Collection,Parasect #5,$2.00,,,,,,,,,,,,$2.19,,,,,,0,Pokemon Cards,669724,,,2025-12-19
11519370,Pokemon Japanese Start Deck 100 Battle Collection,Parasect [Mirror Holo] #5,,,,,,,,,,,,,,,,,,,0,Pokemon Cards,,,,2025-12-19
11463012,Pokemon Japanese Start Deck 100 Battle Collection,Passho Berry #676,,,,,,,,,,,,,,,,,,,0,Pokemon Cards,,,,2025-12-19
11519371,Pokemon Japanese Start Deck 100 Battle Collection,Passho Berry [Mirror Holo] #676,,,,,,,,,,,,,,,,,,,0,Pokemon Cards,669645,,,2025-12-19
11462744,Pokemon Japanese Start Deck 100 Battle Collection,Passimian #407,,,,,,,,,,,,,,,,,,,0,Pokemon Cards,669349,,,2025-12-19
11519372,Pokemon Japanese Start Deck 100 Battle Collection,Passimian [Mirror Holo] #407,,,,,,,,,,,,,,,,,,,0,Pokemon Cards,,,,2025-12-19
11462807,Pokemon Japanese Start Deck 100 Battle Collection,Pawniard #471,,,,,,,,,,,,,,,,,,,0,Pokemon Cards,669419,,,2025-12-19
11462847,Pokemon Japanese Start Deck 100 Battle Collection,Pawniard #510,,,,,,,,,,,,,,,,,,,0,Pokemon Cards,669460,,,2025-12-19
11519373,Pokemon Japanese Start Deck 100 Battle Collection,Pawniard [Mirror Holo] #471,,,,,,,,,,,,,,,,,,,0,Pokemon Cards,,,,2025-12-19
11519375,Pokemon Japanese Start Deck 100 Battle Collection,Pawniard [Mirror Holo] #510,,,,,,,,,,,,,,,,,,,0,Pokemon Cards,,,,2025-12-19
11463014,Pokemon Japanese Start Deck 100 Battle Collection,Payapa Berry #677,,,,,,,,,,,,,,,,,,,0,Pokemon Cards,,,,2025-12-19
11519374,Pokemon Japanese Start Deck 100 Battle Collection,Payapa Berry [Mirror Holo] #677,,,,,,,,,,,,,,,,,,,0,Pokemon Cards,669646,,,2025-12-19
11462828,Pokemon Japanese Start Deck 100 Battle Collection,Pecharunt #490,,,,,,,,,,,,,,,,,,,0,Pokemon Cards,669438,,,2025-12-19
11519376,Pokemon Japanese Start Deck 100 Battle Collection,Pecharunt [Mirror Holo] #490,,,,,,,,,,,,,,,,,,,0,Pokemon Cards,,,,2025-12-19
11462827,Pokemon Japanese Start Deck 100 Battle Collection,Pecharunt ex #491,$7.15,,,,,,,,,,,$1.60,$7.89,,,,,,1,Pokemon Cards,669439,,,2025-12-19
11519721,Pokemon Japanese Start Deck 100 Battle Collection,Pecharunt ex [Mirror Holo] #491,,,,,,,,,,,,,,,,,,,0,Pokemon Cards,,,,2025-12-19
11463025,Pokemon Japanese Start Deck 100 Battle Collection,Perrin #709,,,,,,,,,,,,,,,,,,,0,Pokemon Cards,669683,,,2025-12-19
11519377,Pokemon Japanese Start Deck 100 Battle Collection,Perrin [Mirror Holo] #709,,,,,,,,,,,,,,,,,,,0,Pokemon Cards,,,,2025-12-19
11462704,Pokemon Japanese Start Deck 100 Battle Collection,Phanpy #365,$1.50,,,,,,,,,,,,$1.69,,,,,,1,Pokemon Cards,670112,,,2025-12-19
11519378,Pokemon Japanese Start Deck 100 Battle Collection,Phanpy [Mirror Holo] #365,,,,,,,,,,,,,,,,,,,0,Pokemon Cards,,,,2025-12-19
11462496,Pokemon Japanese Start Deck 100 Battle Collection,Phantump #55,,,,,,,,,,,,,,,,,,,0,Pokemon Cards,,,,2025-12-19
11519379,Pokemon Japanese Start Deck 100 Battle Collection,Phantump [Mirror Holo] #55,,,,,,,,,,,,,,,,,,,0,Pokemon Cards,669775,,,2025-12-19
11462934,Pokemon Japanese Start Deck 100 Battle Collection,Pidove #598,$1.50,,,,,,,,,,,,$1.69,,,,,,1,Pokemon Cards,669557,,,2025-12-19
11519382,Pokemon Japanese Start Deck 100 Battle Collection,Pidove [Mirror Holo] #598,,,,,,,,,,,,,,,,,,,0,Pokemon Cards,,,,2025-12-19
11462356,Pokemon Japanese Start Deck 100 Battle Collection,Pignite #110,$1.77,,,,,,,,,,,,$1.99,,,,,,1,Pokemon Cards,669842,,,2025-12-19
11462357,Pokemon Japanese Start Deck 100 Battle Collection,Pignite #111,$1.77,,,$12.33,$14.00,$38.58,$50.00,$31.00,$23.00,,,,$1.99,,,,,,9,Pokemon Cards,669843,,,2025-12-19
11519380,Pokemon Japanese Start Deck 100 Battle Collection,Pignite [Mirror Holo] #110,,,,,,,,,,,,,,,,,,,0,Pokemon Cards,,,,2025-12-19
11519385,Pokemon Japanese Start Deck 100 Battle Collection,Pignite [Mirror Holo] #111,,,,,,,,,,,,,,,,,,,0,Pokemon Cards,670336,,,2025-12-19
11462564,Pokemon Japanese Start Deck 100 Battle Collection,Pikachu #225,$9.19,,$8.50,$16.50,$18.00,$119.72,$156.00,$18.50,$72.00,,,$2.00,$9.99,,,$1.90,$9.39,,180,Pokemon Cards,669969,,,2025-12-19
11519381,Pokemon Japanese Start Deck 100 Battle Collection,Pikachu [Mirror Holo] #225,$4.99,,,$16.57,$18.00,$54.18,$70.00,$43.00,$33.00,,,$1.10,$5.49,,,,,,46,Pokemon Cards,670346,,,2025-12-19
11462566,Pokemon Japanese Start Deck 100 Battle Collection,Pikachu ex #227,$5.75,,,$12.00,$13.00,$57.90,$75.00,$29.00,$35.00,,,$1.30,$6.29,,,,,,76,Pokemon Cards,669971,,,2025-12-19
11463099,Pokemon Japanese Start Deck 100 Battle Collection,Pikachu ex #764,$635.80,,$425.00,$694.88,$764.00,$2030.00,$2639.00,$342.68,$1218.00,,,$419.40,$699.00,,,$234.00,$468.00,,255,Pokemon Cards,670141,,,2025-12-19
11519720,Pokemon Japanese Start Deck 100 Battle Collection,Pikachu ex [Mirror Holo] #227,,,,,,,,,,,,,,,,,,,0,Pokemon Cards,670348,,,2025-12-19
11519722,Pokemon Japanese Start Deck 100 Battle Collection,Pikachu ex [Mirror Holo] #764,,,,,,,,,,,,,,,,,,,0,Pokemon Cards,,,,2025-12-19
11462702,Pokemon Japanese Start Deck 100 Battle Collection,Piloswine #363,,,,,,,,,,,,,,,,,,,0,Pokemon Cards,670110,,,2025-12-19
11519383,Pokemon Japanese Start Deck 100 Battle Collection,Piloswine [Mirror Holo] #363,,,,,,,,,,,,,,,,,,,0,Pokemon Cards,,,,2025-12-19
11463005,Pokemon Japanese Start Deck 100 Battle Collection,Poke Ball #669,$0.25,,,,,,,,,,,,$0.99,,,,,,0,Pokemon Cards,670383,,,2025-12-19
11519384,Pokemon Japanese Start Deck 100 Battle Collection,Poke Ball [Mirror Holo] #669,,,,,,,,,,,,,,,,,,,0,Pokemon Cards,669638,,,2025-12-19
11462998,Pokemon Japanese Start Deck 100 Battle Collection,Poke Pad #662,$2.00,,,,,,,,,,,,$2.19,,,,,,0,Pokemon Cards,669628,,,2025-12-19
11519386,Pokemon Japanese Start Deck 100 Battle Collection,Poke Pad [Mirror Holo] #662,$3.00,,,,,,,,,,,,$3.29,,,,,,0,Pokemon Cards,669629,,,2025-12-19
11462996,Pokemon Japanese Start Deck 100 Battle Collection,Poke Vital A #661,,,,,,,,,,,,,,,,,,,0,Pokemon Cards,669627,,,2025-12-19
11519387,Pokemon Japanese Start Deck 100 Battle Collection,Poke Vital A [Mirror Holo] #661,,,,,,,,,,,,,,,,,,,0,Pokemon Cards,,,,2025-12-19
11462997,Pokemon Japanese Start Deck 100 Battle Collection,Pokegear 3.0 #660,,,,,,,,,,,,,,,,,,,0,Pokemon Cards,669626,,,2025-12-19
11519388,Pokemon Japanese Start Deck 100 Battle Collection,Pokegear 3.0 [Mirror Holo] #660,,,,,,,,,,,,,,,,,,,0,Pokemon Cards,,,,2025-12-19
11463002,Pokemon Japanese Start Deck 100 Battle Collection,Pokemon Catcher #665,$0.50,,,,,,,,,,,,$0.99,,,,,,0,Pokemon Cards,669633,,,2025-12-19
11519389,Pokemon Japanese Start Deck 100 Battle Collection,Pokemon Catcher [Mirror Holo] #665,,,,,,,,,,,,,,,,,,,0,Pokemon Cards,669634,,,2025-12-19
11462522,Pokemon Japanese Start Deck 100 Battle Collection,Poltchageist #78,$1.50,,,,,,,,,,,,$1.69,,,,,,1,Pokemon Cards,669802,,,2025-12-19
11519395,Pokemon Japanese Start Deck 100 Battle Collection,Poltchageist [Mirror Holo] #78,,,,,,,,,,,,,,,,,,,0,Pokemon Cards,,,,2025-12-19
11462535,Pokemon Japanese Start Deck 100 Battle Collection,Ponyta #86,$1.50,,,,,,,,,,,,$1.69,,,,,,1,Pokemon Cards,669814,,,2025-12-19
11462536,Pokemon Japanese Start Deck 100 Battle Collection,Ponyta #87,$0.50,,,,,,,,,,,,$0.99,,,,,,0,Pokemon Cards,669815,,,2025-12-19
11519391,Pokemon Japanese Start Deck 100 Battle Collection,Ponyta [Mirror Holo] #86,,,,,,,,,,,,,,,,,,,0,Pokemon Cards,,,,2025-12-19
11519390,Pokemon Japanese Start Deck 100 Battle Collection,Ponyta [Mirror Holo] #87,$2.00,,,,,,,,,,,,$2.19,,,,,,0,Pokemon Cards,669816,,,2025-12-19
11462788,Pokemon Japanese Start Deck 100 Battle Collection,Poochyena #451,$1.45,,,$11.91,$13.00,$37.02,$48.00,$30.00,$22.00,,,,$1.59,,,,,,9,Pokemon Cards,669397,,,2025-12-19
11519393,Pokemon Japanese Start Deck 100 Battle Collection,Poochyena [Mirror Holo] #451,,,,,,,,,,,,,,,,,,,0,Pokemon Cards,,,,2025-12-19
11462979,Pokemon Japanese Start Deck 100 Battle Collection,Potion #643,$0.25,,,,,,,,,,,,$0.99,,,,,,0,Pokemon Cards,669605,,,2025-12-19
11519394,Pokemon Japanese Start Deck 100 Battle Collection,Potion [Mirror Holo] #643,,,,,,,,,,,,,,,,,,,0,Pokemon Cards,669606,,,2025-12-19
11463030,Pokemon Japanese Start Deck 100 Battle Collection,Powerglass #683,,,,,,,,,,,,,,,,,,,0,Pokemon Cards,669652,,,2025-12-19
11519396,Pokemon Japanese Start Deck 100 Battle Collection,Powerglass [Mirror Holo] #683,,,,,,,,,,,,,,,,,,,0,Pokemon Cards,,,,2025-12-19
11462994,Pokemon Japanese Start Deck 100 Battle Collection,Precious Trolley #658,$1.00,,,,,,,,,,,,$1.09,,,,,,0,Pokemon Cards,669624,,,2025-12-19
11519397,Pokemon Japanese Start Deck 100 Battle Collection,Precious Trolley [Mirror Holo] #658,,,,,,,,,,,,,,,,,,,0,Pokemon Cards,,,,2025-12-19
